Entity,Code,Year,GDP (constant 2010 US$)
Mexico,MEX,2014,1184651750303.15
Mexico,MEX,2015,1223395455628.26
Mexico,MEX,2016,1259036981370.62
Mexico,MEX,2017,1284678350180.17
Moldova,MDA,1995,3994597528.99856
Moldova,MDA,1996,3759832629.01354
Moldova,MDA,1997,3821759496.307221
Moldova,MDA,1998,3571732651.50415
Moldova,MDA,1999,3451427607.82648
Moldova,MDA,2000,3524173901.5431705
Moldova,MDA,2001,3739148519.4369397
Moldova,MDA,2002,4030802095.9893103
Moldova,MDA,2003,4296835030.54075
Moldova,MDA,2004,4614800815.93701
Moldova,MDA,2005,4960910881.532129
Moldova,MDA,2006,5199034597.33391
Moldova,MDA,2007,5355005645.59355
Moldova,MDA,2008,5772696091.31765
Moldova,MDA,2009,5426334310.879128
Moldova,MDA,2010,5811604051.96737
Moldova,MDA,2011,6206793144.22054
Moldova,MDA,2012,6163345582.70734
Moldova,MDA,2013,6742700073.59761
Moldova,MDA,2014,7066349660.234909
Moldova,MDA,2015,7038084252.442309
Moldova,MDA,2016,7354798041.3823
Moldova,MDA,2017,7685763945.87477
Monaco,MCO,2010,5350674803.33858
Mongolia,MNG,1981,2497286677.48283
Mongolia,MNG,1982,2705613731.30717
Mongolia,MNG,1983,2863460263.28829
Mongolia,MNG,1984,3033361371.57467
Mongolia,MNG,1985,3206653431.95156
Mongolia,MNG,1986,3507277015.2381396
Mongolia,MNG,1987,3628581398.10905
Mongolia,MNG,1988,3813928331.23995
Mongolia,MNG,1989,3973281722.435071
Mongolia,MNG,1990,3846754148.22336
Mongolia,MNG,1991,3512334855.63911
Mongolia,MNG,1992,3187216784.29068
Mongolia,MNG,1993,3086220528.18135
Mongolia,MNG,1994,3152092285.0223303
Mongolia,MNG,1995,3353083144.99786
Mongolia,MNG,1996,3428027699.94227
Mongolia,MNG,1997,3561608120.9717298
Mongolia,MNG,1998,3680563574.1477795
Mongolia,MNG,1999,3793570457.5362
Mongolia,MNG,2000,3837047132.18431
Mongolia,MNG,2001,3950344027.4233103
Mongolia,MNG,2002,4137312959.549
Mongolia,MNG,2003,4427116613.5692
Mongolia,MNG,2004,4897515726.07987
Mongolia,MNG,2005,5252765131.74542
Mongolia,MNG,2006,5702204050.40528
Mongolia,MNG,2007,6286566854.31684
Mongolia,MNG,2008,6846094435.54697
Mongolia,MNG,2009,6759244954.07071
Mongolia,MNG,2010,7189481824.07288
Mongolia,MNG,2011,8432599135.693059
Mongolia,MNG,2012,9471480157.75525
Mongolia,MNG,2013,10574804943.2739
Mongolia,MNG,2014,11408652157.2819
Mongolia,MNG,2015,11680159346.4038
Mongolia,MNG,2016,11825367386.7456
Mongolia,MNG,2017,12521245862.6497
Montenegro,MNE,1997,3056198617.26936
Montenegro,MNE,1998,3205952440.8412
Montenegro,MNE,1999,2904592990.64469
Montenegro,MNE,2000,2994635298.32715
Montenegro,MNE,2001,3027571540.48529
Montenegro,MNE,2002,3085214319.79274
Montenegro,MNE,2003,3161809839.69264
Montenegro,MNE,2004,3301753041.11222
Montenegro,MNE,2005,3439786272.06896
Montenegro,MNE,2006,3734452817.0891
Montenegro,MNE,2007,3988772816.71799
Montenegro,MNE,2008,4276873750.45901
Montenegro,MNE,2009,4029024664.44174
Montenegro,MNE,2010,4139192052.9801297
Montenegro,MNE,2011,4272823668.91115
Montenegro,MNE,2012,4156441921.569521
Montenegro,MNE,2013,4303954754.345261
Montenegro,MNE,2014,4380723652.46725
Montenegro,MNE,2015,4529248373.3755
Montenegro,MNE,2016,4662831375.96385
Montenegro,MNE,2017,4863333314.24463
Morocco,MAR,1966,11947014184.2009
Morocco,MAR,1967,13145161283.9847
Morocco,MAR,1968,14445446369.6065
Morocco,MAR,1969,15653398481.5429
Morocco,MAR,1970,16391215216.3929
Morocco,MAR,1971,17308614101.4968
Morocco,MAR,1972,17730466108.6526
Morocco,MAR,1973,18361548509.4074
Morocco,MAR,1974,19389069934.5818
Morocco,MAR,1975,20854538798.9137
Morocco,MAR,1976,23109494479.5687
Morocco,MAR,1977,24509737499.8931
Morocco,MAR,1978,25056957435.6219
Morocco,MAR,1979,26258134655.157
Morocco,MAR,1980,27214499196.1996
Morocco,MAR,1981,26740032111.0679
Morocco,MAR,1982,29135236266.2304
Morocco,MAR,1983,29539216588.5393
Morocco,MAR,1984,31435157625.4702
Morocco,MAR,1985,33323672523.7555
Morocco,MAR,1986,36413145449.7067
Morocco,MAR,1987,36294801242.8977
Morocco,MAR,1988,40604894538.531
Morocco,MAR,1989,41760592095.0181
Morocco,MAR,1990,43185385081.897
Morocco,MAR,1991,46301680542.2391
Morocco,MAR,1992,45330392242.2896
Morocco,MAR,1993,44994679123.3821
Morocco,MAR,1994,49758715929.222
Morocco,MAR,1995,47069034480.2997
Morocco,MAR,1996,52892827880.8586
Morocco,MAR,1997,52067328269.9329
Morocco,MAR,1998,55836249260.847
Morocco,MAR,1999,56440024805.3577
Morocco,MAR,2000,57519650790.1246
Morocco,MAR,2001,61730070507.7354
Morocco,MAR,2002,63656943581.251
Morocco,MAR,2003,67451637210.908
Morocco,MAR,2004,70687304633.4949
Morocco,MAR,2005,73014076004.5985
Morocco,MAR,2006,78544623310.6445
Morocco,MAR,2007,81318500633.8362
Morocco,MAR,2008,86135221236.4504
Morocco,MAR,2009,89790590993.4885
Morocco,MAR,2010,93216746661.5977
Morocco,MAR,2011,98106615021.8513
Morocco,MAR,2012,101059586129.684
Morocco,MAR,2013,105643067055.469
Morocco,MAR,2014,108463202314.752
Morocco,MAR,2015,113397737919.101
Morocco,MAR,2016,114783961362.676
Morocco,MAR,2017,119490103786.433
Mozambique,MOZ,1980,2256863838.2270303
Mozambique,MOZ,1981,2369707096.7025104
Mozambique,MOZ,1982,2206197320.3143396
Mozambique,MOZ,1983,1859824296.04982
Mozambique,MOZ,1984,1738935719.04124
Mozambique,MOZ,1985,1756325019.20837
Mozambique,MOZ,1986,1715929613.55749
Mozambique,MOZ,1987,1968171274.0059304
Mozambique,MOZ,1988,2129561223.5983398
Mozambique,MOZ,1989,2267982800.062289
Mozambique,MOZ,1990,2290662465.51964
Mozambique,MOZ,1991,2402904906.60493
Mozambique,MOZ,1992,2277201007.17869
Mozambique,MOZ,1993,2476846449.1061
Mozambique,MOZ,1994,2629392015.76334
Mozambique,MOZ,1995,2688219667.4643
Mozambique,MOZ,1996,3409880890.89143
Mozambique,MOZ,1997,3779581255.9847
Mozambique,MOZ,1998,4227816687.96006
Mozambique,MOZ,1999,4558557689.368521
Mozambique,MOZ,2000,4635073216.24829
Mozambique,MOZ,2001,5224699295.73394
Mozambique,MOZ,2002,5684162360.24927
Mozambique,MOZ,2003,6053667397.64344
Mozambique,MOZ,2004,6526530624.44069
Mozambique,MOZ,2005,7095687684.10245
Mozambique,MOZ,2006,7794687813.46585
Mozambique,MOZ,2007,8373526084.517329
Mozambique,MOZ,2008,8949306941.23667
Mozambique,MOZ,2009,9517764259.6947
Mozambique,MOZ,2010,10154238250.1818
Mozambique,MOZ,2011,10876976985.2962
Mozambique,MOZ,2012,11659922000.9265
Mozambique,MOZ,2013,12492636703.2019
Mozambique,MOZ,2014,13422597260.7863
Mozambique,MOZ,2015,14307681432.4423
Mozambique,MOZ,2016,14846071334.9796
Mozambique,MOZ,2017,15396964121.6007
Myanmar,MMR,1960,3333228175.42212
Myanmar,MMR,1961,3348946382.21766
Myanmar,MMR,1962,3485813551.9716396
Myanmar,MMR,1963,3951145083.56489
Myanmar,MMR,1964,3718263847.95786
Myanmar,MMR,1965,4115844769.0834203
Myanmar,MMR,1966,3916153089.0798297
Myanmar,MMR,1967,3684110880.311471
Myanmar,MMR,1968,4128390344.11123
Myanmar,MMR,1969,4264286266.6877604
Myanmar,MMR,1970,4476619177.51576
Myanmar,MMR,1971,4661501868.33128
Myanmar,MMR,1972,4775048659.43712
Myanmar,MMR,1973,4728820233.05256
Myanmar,MMR,1974,4981451575.58329
Myanmar,MMR,1975,5188316772.8846
Myanmar,MMR,1976,5503786990.3065
Myanmar,MMR,1977,5831388166.40491
Myanmar,MMR,1978,6211467377.00038
Myanmar,MMR,1979,6534543030.903872
Myanmar,MMR,1980,7053290217.82045
Myanmar,MMR,1981,7501580034.72373
Myanmar,MMR,1982,7921959309.834609
Myanmar,MMR,1983,8269819885.192471
Myanmar,MMR,1984,8677747608.38401
Myanmar,MMR,1985,8925150213.41148
Myanmar,MMR,1986,8830780248.571129
Myanmar,MMR,1987,8477051707.976859
Myanmar,MMR,1988,7514699543.410271
Myanmar,MMR,1989,7792390041.95992
Myanmar,MMR,1990,8011896469.836559
Myanmar,MMR,1991,7959769716.742491
Myanmar,MMR,1992,8728758488.44639
Myanmar,MMR,1993,9255924021.27763
Myanmar,MMR,1994,9948078165.27153
Myanmar,MMR,1995,10639275753.1675
Myanmar,MMR,1996,11324734004.9744
Myanmar,MMR,1997,11964760742.6246
Myanmar,MMR,1998,12666639111.0325
Myanmar,MMR,1999,14053019226.0891
Myanmar,MMR,2000,15984737489.9272
Myanmar,MMR,2001,17798045642.4078
Myanmar,MMR,2002,19938352012.1209
Myanmar,MMR,2003,22698616844.6237
Myanmar,MMR,2004,25777607411.1761
Myanmar,MMR,2005,29275358077.5655
Myanmar,MMR,2006,33103433579.0233
Myanmar,MMR,2007,37073010378.8848
Myanmar,MMR,2008,40874960811.6237
Myanmar,MMR,2009,45187272895.3094
Myanmar,MMR,2010,49540813342.4834
Myanmar,MMR,2011,52310879190.5434
Myanmar,MMR,2012,56146663569.5951
Myanmar,MMR,2013,60877582017.3893
Myanmar,MMR,2014,65742457738.05
Myanmar,MMR,2015,70339509334.1836
Myanmar,MMR,2016,74469832820.4068
Myanmar,MMR,2017,79212697713.041
Namibia,NAM,1980,4412911486.63827
Namibia,NAM,1981,4455780709.357821
Namibia,NAM,1982,4438042654.6378
Namibia,NAM,1983,4357117141.46027
Namibia,NAM,1984,4346795502.2369
Namibia,NAM,1985,4366972080.70998
Namibia,NAM,1986,4575157421.37656
Namibia,NAM,1987,4737747944.82168
Namibia,NAM,1988,4776272888.487221
Namibia,NAM,1989,4865048284.84063
Namibia,NAM,1990,4964658201.396979
Namibia,NAM,1991,5370052951.12391
Namibia,NAM,1992,5756124453.393721
Namibia,NAM,1993,5665204214.981621
Namibia,NAM,1994,5763205418.04008
Namibia,NAM,1995,5987913615.0962105
Namibia,NAM,1996,6179007353.1720295
Namibia,NAM,1997,6439767658.78691
Namibia,NAM,1998,6651738120.90913
Namibia,NAM,1999,6875853709.5288105
Namibia,NAM,2000,7115971119.148359
Namibia,NAM,2001,7199793619.688641
Namibia,NAM,2002,7544567351.04374
Namibia,NAM,2003,7864441488.718929
Namibia,NAM,2004,8829372914.44225
Namibia,NAM,2005,9052690941.654741
Namibia,NAM,2006,9693003646.96915
Namibia,NAM,2007,10334398853.639
Namibia,NAM,2008,10608240991.1714
Namibia,NAM,2009,10639638311.1204
Namibia,NAM,2010,11282192605.0374
Namibia,NAM,2011,11856607186.6558
Namibia,NAM,2012,12456750940.0066
Namibia,NAM,2013,13156162589.0949
Namibia,NAM,2014,13991799668.839
Namibia,NAM,2015,14846241337.3127
Namibia,NAM,2016,14950179756.803
Namibia,NAM,2017,14835013233.6474
Nauru,NRU,2007,29694454.4671896
Nauru,NRU,2008,39915075.05959
Nauru,NRU,2009,43371600.1641885
Nauru,NRU,2010,49248810.5726872
Nauru,NRU,2011,55003298.714554
Nauru,NRU,2012,60551234.7886973
Nauru,NRU,2013,81268829.18172209
Nauru,NRU,2014,110951536.071344
Nauru,NRU,2015,114067267.372321
Nauru,NRU,2016,125930267.74120902
Nauru,NRU,2017,131162273.816681
Nepal,NPL,1960,2687564644.5243697
Nepal,NPL,1961,2738850526.03803
Nepal,NPL,1962,2791171336.32931
Nepal,NPL,1963,2844067149.31039
Nepal,NPL,1964,3058295044.15399
Nepal,NPL,1965,3021497974.07339
Nepal,NPL,1966,3234230863.99325
Nepal,NPL,1967,3183405006.8814697
Nepal,NPL,1968,3204908381.29249
Nepal,NPL,1969,3347956954.2660604
Nepal,NPL,1970,3434200061.79961
Nepal,NPL,1971,3393148207.76815
Nepal,NPL,1972,3498939794.92215
Nepal,NPL,1973,3482266077.7911897
Nepal,NPL,1974,3702818546.8733797
Nepal,NPL,1975,3756749014.387621
Nepal,NPL,1976,3921990978.97092
Nepal,NPL,1977,4040316405.1510296
Nepal,NPL,1978,4218322297.2841296
Nepal,NPL,1979,4318249197.47917
Nepal,NPL,1980,4218091975.9113603
Nepal,NPL,1981,4569964117.509
Nepal,NPL,1982,4742680183.0763
Nepal,NPL,1983,4601471345.500529
Nepal,NPL,1984,5046945769.0720215
Nepal,NPL,1985,5357075804.00319
Nepal,NPL,1986,5601661164.65663
Nepal,NPL,1987,5696643954.4877
Nepal,NPL,1988,6135103742.639279
Nepal,NPL,1989,6400732135.07479
Nepal,NPL,1990,6697408396.01345
Nepal,NPL,1991,7123909435.793941
Nepal,NPL,1992,7416446123.918759
Nepal,NPL,1993,7701968176.623659
Nepal,NPL,1994,8334762090.686541
Nepal,NPL,1995,8623849303.399809
Nepal,NPL,1996,9083352501.06642
Nepal,NPL,1997,9541935774.11546
Nepal,NPL,1998,9829757721.155071
Nepal,NPL,1999,10263502982.96
Nepal,NPL,2000,10899840166.6306
Nepal,NPL,2001,11423006623.1921
Nepal,NPL,2002,11436744718.846
Nepal,NPL,2003,11887928617.3548
Nepal,NPL,2004,12444593148.5962
Nepal,NPL,2005,12877563074.7127
Nepal,NPL,2006,13310843466.2677
Nepal,NPL,2007,13764950914.3225
Nepal,NPL,2008,14605251495.759
Nepal,NPL,2009,15267319043.3731
Nepal,NPL,2010,16002656434.4746
Nepal,NPL,2011,16550239851.6396
Nepal,NPL,2012,17341538638.0319
Nepal,NPL,2013,18057549555.5864
Nepal,NPL,2014,19139013428.6013
Nepal,NPL,2015,19774984746.8631
Nepal,NPL,2016,19856634052.5358
Nepal,NPL,2017,21345762921.1014
Netherlands,NLD,1960,187858566511.846
Netherlands,NLD,1961,188413776254.5861
Netherlands,NLD,1962,201307886826.394
Netherlands,NLD,1963,208604535834.846
Netherlands,NLD,1964,225866360770.06305
Netherlands,NLD,1965,245388204759.34305
Netherlands,NLD,1966,252114551476.487
Netherlands,NLD,1967,265426236973.72
Netherlands,NLD,1968,282456340115.019
Netherlands,NLD,1969,300616726669.141
Netherlands,NLD,1970,317736234601.34
Netherlands,NLD,1971,331452845344.457
Netherlands,NLD,1972,343165972988.967
Netherlands,NLD,1973,361848694279.699
Netherlands,NLD,1974,374291649994.111
Netherlands,NLD,1975,374299243184.404
Netherlands,NLD,1976,390979176302.041
Netherlands,NLD,1977,400833573686.45
Netherlands,NLD,1978,411641035915.67896
Netherlands,NLD,1979,419932170481.246
Netherlands,NLD,1980,425567299871.605
Netherlands,NLD,1981,422232505177.1121
Netherlands,NLD,1982,416993626763.87897
Netherlands,NLD,1983,425625219999.254
Netherlands,NLD,1984,438656498036.502
Netherlands,NLD,1985,449974624430.803
Netherlands,NLD,1986,462515308631.189
Netherlands,NLD,1987,471447628729.7821
Netherlands,NLD,1988,487671173523.6621
Netherlands,NLD,1989,509226815021.705
Netherlands,NLD,1990,530528907244.973
Netherlands,NLD,1991,543469220896.83
Netherlands,NLD,1992,552741191236.543
Netherlands,NLD,1993,559692200293.9089
Netherlands,NLD,1994,576265203486.663
Netherlands,NLD,1995,594221834498.193
Netherlands,NLD,1996,615416058971.619
Netherlands,NLD,1997,641878133643.26
Netherlands,NLD,1998,670925783246.3729
Netherlands,NLD,1999,704818896540.5659
Netherlands,NLD,2000,734694499629.5641
Netherlands,NLD,2001,750301352928.755
Netherlands,NLD,2002,751078890078.6329
Netherlands,NLD,2003,753211372649.05
Netherlands,NLD,2004,768506883558.1221
Netherlands,NLD,2005,785109444991.006
Netherlands,NLD,2006,812734596109.533
Netherlands,NLD,2007,842793366571.063
Netherlands,NLD,2008,857112938103.2041
Netherlands,NLD,2009,824820492155.7891
Netherlands,NLD,2010,836389937229.197
Netherlands,NLD,2011,850304340566.79
Netherlands,NLD,2012,841316305639.71
Netherlands,NLD,2013,839714950916.638
Netherlands,NLD,2014,851636302587.527
Netherlands,NLD,2015,870889730163.8441
Netherlands,NLD,2016,890135883868.605
Netherlands,NLD,2017,918283870215.63
New Zealand,NZL,1970,56783205329.1825
New Zealand,NZL,1971,58932709859.5516
New Zealand,NZL,1972,61949538903.8442
New Zealand,NZL,1973,66781775491.7111
New Zealand,NZL,1974,70784301146.5884
New Zealand,NZL,1975,69558541501.5432
New Zealand,NZL,1976,70204609771.4731
New Zealand,NZL,1977,67441119126.1929
New Zealand,NZL,1978,67655628452.9308
New Zealand,NZL,1979,69138507929.5312
New Zealand,NZL,1980,70026441755.1961
New Zealand,NZL,1981,73285936451.0117
New Zealand,NZL,1982,73967582611.4751
New Zealand,NZL,1983,76550662969.1502
New Zealand,NZL,1984,80219743300.2647
New Zealand,NZL,1985,81515020561.955
New Zealand,NZL,1986,83720654290.5367
New Zealand,NZL,1987,80111367501.2317
New Zealand,NZL,1988,81716823756.5551
New Zealand,NZL,1989,82146589689.6975
New Zealand,NZL,1990,82680246951.2715
New Zealand,NZL,1991,81322186452.6675
New Zealand,NZL,1992,82352129931.123
New Zealand,NZL,1993,87732052549.435
New Zealand,NZL,1994,92308499652.3367
New Zealand,NZL,1995,96533659742.1421
New Zealand,NZL,1996,99775216339.3875
New Zealand,NZL,1997,102776851345.619
New Zealand,NZL,1998,103872567756.092
New Zealand,NZL,1999,109267438705.816
New Zealand,NZL,2000,111769050448.34
New Zealand,NZL,2001,116013643412.213
New Zealand,NZL,2002,121884620353.029
New Zealand,NZL,2003,127418511260.439
New Zealand,NZL,2004,131584625304.266
New Zealand,NZL,2005,135951795046.862
New Zealand,NZL,2006,139449716342.03
New Zealand,NZL,2007,144693608697.76
New Zealand,NZL,2008,142457330738.47
New Zealand,NZL,2009,145186905291.59198
New Zealand,NZL,2010,146583831538.331
New Zealand,NZL,2011,150535436255.419
New Zealand,NZL,2012,154297943910.046
New Zealand,NZL,2013,157411691834.191
New Zealand,NZL,2014,162991922799.551
New Zealand,NZL,2015,170219465391.419
New Zealand,NZL,2016,176128560656.594
New Zealand,NZL,2017,181462890712.787
Nicaragua,NIC,1960,2711155751.64188
Nicaragua,NIC,1961,2911787022.69478
Nicaragua,NIC,1962,3252330676.6799
Nicaragua,NIC,1963,3575715711.07753
Nicaragua,NIC,1964,3973018341.9335203
Nicaragua,NIC,1965,4330743395.71309
Nicaragua,NIC,1966,4473707142.24193
Nicaragua,NIC,1967,4785502780.01612
Nicaragua,NIC,1968,4849770170.70885
Nicaragua,NIC,1969,5152284474.14756
Nicaragua,NIC,1970,5222037471.40831
Nicaragua,NIC,1971,5394613094.15033
Nicaragua,NIC,1972,5514412502.04356
Nicaragua,NIC,1973,5868273122.88442
Nicaragua,NIC,1974,6701123390.21505
Nicaragua,NIC,1975,6690854126.73463
Nicaragua,NIC,1976,7039411127.9552
Nicaragua,NIC,1977,7628502877.836441
Nicaragua,NIC,1978,7030519765.65062
Nicaragua,NIC,1979,5168923280.7994
Nicaragua,NIC,1980,5407300184.22235
Nicaragua,NIC,1981,5697309384.5368
Nicaragua,NIC,1982,5650798720.31783
Nicaragua,NIC,1983,5911482023.90841
Nicaragua,NIC,1984,5818902663.77218
Nicaragua,NIC,1985,5581383698.8172
Nicaragua,NIC,1986,5524603771.1178
Nicaragua,NIC,1987,5485580569.89217
Nicaragua,NIC,1988,4802635551.24043
Nicaragua,NIC,1989,4721105398.81515
Nicaragua,NIC,1990,4716711710.646071
Nicaragua,NIC,1991,4707716356.381121
Nicaragua,NIC,1992,4725863055.07201
Nicaragua,NIC,1993,4707378385.53419
Nicaragua,NIC,1994,4864492405.02987
Nicaragua,NIC,1995,5152076710.69105
Nicaragua,NIC,1996,5478938280.464021
Nicaragua,NIC,1997,5696268639.094971
Nicaragua,NIC,1998,5907695985.37418
Nicaragua,NIC,1999,6323359730.97311
Nicaragua,NIC,2000,6582718031.03826
Nicaragua,NIC,2001,6777622011.892329
Nicaragua,NIC,2002,6828721143.51079
Nicaragua,NIC,2003,7000854966.48936
Nicaragua,NIC,2004,7372752320.182091
Nicaragua,NIC,2005,7688482940.5946
Nicaragua,NIC,2006,7981019307.60974
Nicaragua,NIC,2007,8386163942.296441
Nicaragua,NIC,2008,8674288797.14942
Nicaragua,NIC,2009,8388673512.167629
Nicaragua,NIC,2010,8758622328.66962
Nicaragua,NIC,2011,9311876958.36283
Nicaragua,NIC,2012,9916789200.31374
Nicaragua,NIC,2013,10405398732.2837
Nicaragua,NIC,2014,10903344947.3144
Nicaragua,NIC,2015,11423282813.3338
Nicaragua,NIC,2016,11955466051.3827
Nicaragua,NIC,2017,12536632610.9898
Niger,NER,1960,2074788352.1676896
Niger,NER,1961,2169116385.3327603
Niger,NER,1962,2392073643.9389896
Niger,NER,1963,2617603832.61695
Niger,NER,1964,2621033937.7894697
Niger,NER,1965,2802403243.47257
Niger,NER,1966,2791684129.57825
Niger,NER,1967,2795114234.75077
Niger,NER,1968,2805833348.6450896
Niger,NER,1969,2651906851.56168
Niger,NER,1970,2732943262.16684
Niger,NER,1971,2888155873.03214
Niger,NER,1972,2738945876.00495
Niger,NER,1973,2272021788.82969
Niger,NER,1974,2471397109.35847
Niger,NER,1975,2402366207.53131
Niger,NER,1976,2418659136.88698
Niger,NER,1977,2606457887.5654
Niger,NER,1978,2957615854.33786
Niger,NER,1979,3168996543.09375
Niger,NER,1980,3098250448.0061398
Niger,NER,1981,3117116167.1292
Niger,NER,1982,3167710148.21005
Niger,NER,1983,3017214037.40098
Niger,NER,1984,2509557064.63294
Niger,NER,1985,2703358710.2512803
Niger,NER,1986,2875293048.8490005
Niger,NER,1987,2877436759.3844
Niger,NER,1988,3075954623.71057
Niger,NER,1989,3104681860.221
Niger,NER,1990,3064806711.68607
Niger,NER,1991,3141555701.7135897
Niger,NER,1992,2936837964.79057
Niger,NER,1993,2979405606.60121
Niger,NER,1994,3098717742.53644
Niger,NER,1995,3179462761.52286
Niger,NER,1996,3288171553.37277
Niger,NER,1997,3378726667.59467
Niger,NER,1998,3730866430.77849
Niger,NER,1999,3709646817.10266
Niger,NER,2000,3657358998.3619695
Niger,NER,2001,3917190239.0117
Niger,NER,2002,4034671554.6476
Niger,NER,2003,4248509146.97587
Niger,NER,2004,4252757656.15835
Niger,NER,2005,4444131750.65835
Niger,NER,2006,4701891392.26459
Niger,NER,2007,4849839714.846729
Niger,NER,2008,5314826497.890121
Niger,NER,2009,5276949261.50372
Niger,NER,2010,5718589799.24366
Niger,NER,2011,5848875557.91486
Niger,NER,2012,6541956735.68851
Niger,NER,2013,6886614158.9265785
Niger,NER,2014,7405110304.912971
Niger,NER,2015,7726313711.61805
Niger,NER,2016,8106889865.37629
Niger,NER,2017,8503682934.861279
Nigeria,NGA,1960,58676864790.6159
Nigeria,NGA,1961,58789404370.6503
Nigeria,NGA,1962,61201529275.1733
Nigeria,NGA,1963,66451775245.1795
Nigeria,NGA,1964,69741462842.4862
Nigeria,NGA,1965,73148317148.5981
Nigeria,NGA,1966,70039137550.0672
Nigeria,NGA,1967,59012436135.544014
Nigeria,NGA,1968,58275748342.626
Nigeria,NGA,1969,72376954918.2291
Nigeria,NGA,1970,90476435132.8693
Nigeria,NGA,1971,103358046139.004
Nigeria,NGA,1972,106835281640.474
Nigeria,NGA,1973,112596652491.716
Nigeria,NGA,1974,125163198429.121
Nigeria,NGA,1975,118619982379.007
Nigeria,NGA,1976,129346018408.096
Nigeria,NGA,1977,137137974986.36
Nigeria,NGA,1978,129233124891.881
Nigeria,NGA,1979,137968548713.888
Nigeria,NGA,1980,143769893085.07098
Nigeria,NGA,1981,124895953347.35
Nigeria,NGA,1982,123580566577.732
Nigeria,NGA,1983,117339190482.242
Nigeria,NGA,1984,114967134663.801
Nigeria,NGA,1985,124535653493.06
Nigeria,NGA,1986,113633581983.792
Nigeria,NGA,1987,101416039990.552
Nigeria,NGA,1988,109065367143.941
Nigeria,NGA,1989,116118832909.287
Nigeria,NGA,1990,130942573770.775
Nigeria,NGA,1991,130133544307.975
Nigeria,NGA,1992,130697966487.245
Nigeria,NGA,1993,133430047764.441
Nigeria,NGA,1994,134643945417.105
Nigeria,NGA,1995,134229957065.962
Nigeria,NGA,1996,140933005864.349
