,destination,passenger,weather,temperature,time,coupon,HoursToCouponExpiration,gender,age,maritalStatus,has_children,education,occupation,AvgAnnualIncome,AvgMonthlyVisitsToBar,AvgMonthlyVisitsToCoffeeHouse,AvgMonthlyVisitsToCarryAway,AvgMonthlyVisitsToRestaurantLessThan20,AvgMonthlyVisitsToRestaurant20To50,AtLeast5MinutesDriveToRedeem,AtLeast15MinutesDriveToRedeem,AtLeast25MinutesDriveToRedeem,CanRedeemOnTheWay,Y
7721,Home,None,Snowy,30,6PM,CoffeeHouse,24.0,Female,31.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,8.0,6.0,0.0,1,1,0,0,0
7722,Home,None,Snowy,30,10PM,Restaurant20To50,2.0,Female,31.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,8.0,6.0,0.0,1,0,0,0,0
7723,Home,None,Sunny,80,6PM,Bar,2.0,Female,31.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,8.0,6.0,0.0,1,0,0,1,0
7724,Work,None,Rainy,55,7AM,RestaurantLessThan20,2.0,Female,31.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,8.0,6.0,0.0,1,1,1,0,1
7725,Work,None,Rainy,55,7AM,Restaurant20To50,24.0,Female,31.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,8.0,6.0,0.0,1,1,1,0,0
7726,Work,None,Snowy,30,7AM,RestaurantLessThan20,2.0,Female,31.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,8.0,6.0,0.0,1,1,1,0,1
7727,Work,None,Snowy,30,7AM,Restaurant20To50,24.0,Female,31.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,8.0,6.0,0.0,1,1,1,0,0
7728,Work,None,Sunny,80,7AM,RestaurantLessThan20,24.0,Female,31.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,8.0,6.0,0.0,1,0,0,1,1
7729,Nowhere,None,Sunny,80,10AM,CoffeeHouse,24.0,Male,21.0,Together,0,Some College,Sales & Related,56249.5,0.0,0.0,2.0,6.0,2.0,1,1,0,0,0
7730,Nowhere,None,Sunny,55,6PM,CoffeeHouse,2.0,Male,21.0,Together,0,Some College,Sales & Related,56249.5,0.0,0.0,2.0,6.0,2.0,1,0,0,0,0
7731,Nowhere,Friend,Sunny,80,2PM,Restaurant20To50,2.0,Male,21.0,Together,0,Some College,Sales & Related,56249.5,0.0,0.0,2.0,6.0,2.0,1,1,0,0,1
7732,Nowhere,Friend,Sunny,80,6PM,CoffeeHouse,24.0,Male,21.0,Together,0,Some College,Sales & Related,56249.5,0.0,0.0,2.0,6.0,2.0,1,0,0,0,1
7733,Nowhere,Friend,Sunny,30,10PM,RestaurantLessThan20,2.0,Male,21.0,Together,0,Some College,Sales & Related,56249.5,0.0,0.0,2.0,6.0,2.0,1,0,0,0,1
7734,Nowhere,Friend,Rainy,55,10PM,Bar,2.0,Male,21.0,Together,0,Some College,Sales & Related,56249.5,0.0,0.0,2.0,6.0,2.0,1,1,0,0,1
7735,Nowhere,Friend,Snowy,30,10AM,CarryAway,24.0,Male,21.0,Together,0,Some College,Sales & Related,56249.5,0.0,0.0,2.0,6.0,2.0,1,1,0,0,1
7736,Nowhere,Friend,Snowy,30,10PM,CarryAway,24.0,Male,21.0,Together,0,Some College,Sales & Related,56249.5,0.0,0.0,2.0,6.0,2.0,1,1,0,0,1
7737,Nowhere,Partner,Sunny,80,10PM,RestaurantLessThan20,24.0,Male,21.0,Together,0,Some College,Sales & Related,56249.5,0.0,0.0,2.0,6.0,2.0,1,1,0,0,1
7738,Nowhere,Partner,Sunny,30,10AM,Bar,24.0,Male,21.0,Together,0,Some College,Sales & Related,56249.5,0.0,0.0,2.0,6.0,2.0,1,1,0,0,1
7739,Nowhere,Partner,Rainy,55,10AM,CarryAway,2.0,Male,21.0,Together,0,Some College,Sales & Related,56249.5,0.0,0.0,2.0,6.0,2.0,1,0,0,0,1
7740,Nowhere,Partner,Rainy,55,2PM,RestaurantLessThan20,2.0,Male,21.0,Together,0,Some College,Sales & Related,56249.5,0.0,0.0,2.0,6.0,2.0,1,1,0,0,1
7741,Nowhere,Partner,Snowy,30,2PM,CoffeeHouse,2.0,Male,21.0,Together,0,Some College,Sales & Related,56249.5,0.0,0.0,2.0,6.0,2.0,1,1,0,0,0
7742,Home,None,Sunny,30,6PM,CarryAway,2.0,Male,21.0,Together,0,Some College,Sales & Related,56249.5,0.0,0.0,2.0,6.0,2.0,1,1,0,1,1
7743,Home,None,Snowy,30,6PM,CoffeeHouse,24.0,Male,21.0,Together,0,Some College,Sales & Related,56249.5,0.0,0.0,2.0,6.0,2.0,1,1,0,0,1
7744,Home,None,Snowy,30,10PM,Restaurant20To50,2.0,Male,21.0,Together,0,Some College,Sales & Related,56249.5,0.0,0.0,2.0,6.0,2.0,1,0,0,0,0
7745,Home,Partner,Sunny,80,6PM,CoffeeHouse,24.0,Male,21.0,Together,0,Some College,Sales & Related,56249.5,0.0,0.0,2.0,6.0,2.0,1,0,0,1,0
7746,Home,None,Sunny,80,6PM,Bar,2.0,Male,21.0,Together,0,Some College,Sales & Related,56249.5,0.0,0.0,2.0,6.0,2.0,1,0,0,1,0
7747,Work,None,Rainy,55,7AM,RestaurantLessThan20,2.0,Male,21.0,Together,0,Some College,Sales & Related,56249.5,0.0,0.0,2.0,6.0,2.0,1,1,1,0,1
7748,Work,None,Snowy,30,7AM,RestaurantLessThan20,2.0,Male,21.0,Together,0,Some College,Sales & Related,56249.5,0.0,0.0,2.0,6.0,2.0,1,1,1,0,1
7749,Work,None,Snowy,30,7AM,Restaurant20To50,24.0,Male,21.0,Together,0,Some College,Sales & Related,56249.5,0.0,0.0,2.0,6.0,2.0,1,1,1,0,0
7750,Work,None,Sunny,80,7AM,RestaurantLessThan20,24.0,Male,21.0,Together,0,Some College,Sales & Related,56249.5,0.0,0.0,2.0,6.0,2.0,1,0,0,1,1
7751,Nowhere,None,Sunny,80,10AM,CoffeeHouse,24.0,Male,21.0,Together,0,Bachelors,Business & Financial,68749.5,6.0,2.0,6.0,2.0,0.0,1,1,0,0,1
7752,Nowhere,None,Sunny,55,6PM,CoffeeHouse,2.0,Male,21.0,Together,0,Bachelors,Business & Financial,68749.5,6.0,2.0,6.0,2.0,0.0,1,0,0,0,0
7753,Nowhere,Friend,Sunny,80,2PM,Restaurant20To50,2.0,Male,21.0,Together,0,Bachelors,Business & Financial,68749.5,6.0,2.0,6.0,2.0,0.0,1,1,0,0,0
7754,Nowhere,Friend,Sunny,80,6PM,CoffeeHouse,24.0,Male,21.0,Together,0,Bachelors,Business & Financial,68749.5,6.0,2.0,6.0,2.0,0.0,1,0,0,0,0
7755,Nowhere,Friend,Sunny,30,10PM,RestaurantLessThan20,2.0,Male,21.0,Together,0,Bachelors,Business & Financial,68749.5,6.0,2.0,6.0,2.0,0.0,1,0,0,0,1
7756,Nowhere,Friend,Rainy,55,10PM,Bar,2.0,Male,21.0,Together,0,Bachelors,Business & Financial,68749.5,6.0,2.0,6.0,2.0,0.0,1,1,0,0,0
7757,Nowhere,Friend,Snowy,30,10AM,CarryAway,24.0,Male,21.0,Together,0,Bachelors,Business & Financial,68749.5,6.0,2.0,6.0,2.0,0.0,1,1,0,0,0
7758,Nowhere,Friend,Snowy,30,10PM,CarryAway,24.0,Male,21.0,Together,0,Bachelors,Business & Financial,68749.5,6.0,2.0,6.0,2.0,0.0,1,1,0,0,1
7759,Nowhere,Partner,Sunny,80,10PM,RestaurantLessThan20,24.0,Male,21.0,Together,0,Bachelors,Business & Financial,68749.5,6.0,2.0,6.0,2.0,0.0,1,1,0,0,1
7760,Nowhere,Partner,Sunny,30,10AM,Bar,24.0,Male,21.0,Together,0,Bachelors,Business & Financial,68749.5,6.0,2.0,6.0,2.0,0.0,1,1,0,0,1
7761,Nowhere,Partner,Rainy,55,10AM,CarryAway,2.0,Male,21.0,Together,0,Bachelors,Business & Financial,68749.5,6.0,2.0,6.0,2.0,0.0,1,0,0,0,1
7762,Nowhere,Partner,Rainy,55,2PM,RestaurantLessThan20,2.0,Male,21.0,Together,0,Bachelors,Business & Financial,68749.5,6.0,2.0,6.0,2.0,0.0,1,1,0,0,1
7763,Nowhere,Partner,Snowy,30,2PM,CoffeeHouse,2.0,Male,21.0,Together,0,Bachelors,Business & Financial,68749.5,6.0,2.0,6.0,2.0,0.0,1,1,0,0,0
7764,Home,None,Sunny,30,6PM,CarryAway,2.0,Male,21.0,Together,0,Bachelors,Business & Financial,68749.5,6.0,2.0,6.0,2.0,0.0,1,1,0,1,1
7765,Home,None,Snowy,30,6PM,CoffeeHouse,24.0,Male,21.0,Together,0,Bachelors,Business & Financial,68749.5,6.0,2.0,6.0,2.0,0.0,1,1,0,0,0
7766,Home,None,Snowy,30,10PM,Restaurant20To50,2.0,Male,21.0,Together,0,Bachelors,Business & Financial,68749.5,6.0,2.0,6.0,2.0,0.0,1,0,0,0,0
7767,Home,Partner,Sunny,80,6PM,CoffeeHouse,24.0,Male,21.0,Together,0,Bachelors,Business & Financial,68749.5,6.0,2.0,6.0,2.0,0.0,1,0,0,1,0
7768,Home,None,Sunny,80,6PM,Bar,2.0,Male,21.0,Together,0,Bachelors,Business & Financial,68749.5,6.0,2.0,6.0,2.0,0.0,1,0,0,1,1
7769,Work,None,Rainy,55,7AM,RestaurantLessThan20,2.0,Male,21.0,Together,0,Bachelors,Business & Financial,68749.5,6.0,2.0,6.0,2.0,0.0,1,1,1,0,0
7770,Work,None,Snowy,30,7AM,RestaurantLessThan20,2.0,Male,21.0,Together,0,Bachelors,Business & Financial,68749.5,6.0,2.0,6.0,2.0,0.0,1,1,1,0,0
7771,Work,None,Snowy,30,7AM,Restaurant20To50,24.0,Male,21.0,Together,0,Bachelors,Business & Financial,68749.5,6.0,2.0,6.0,2.0,0.0,1,1,1,0,0
7772,Work,None,Sunny,80,7AM,RestaurantLessThan20,24.0,Male,21.0,Together,0,Bachelors,Business & Financial,68749.5,6.0,2.0,6.0,2.0,0.0,1,0,0,1,1
7773,Nowhere,None,Sunny,80,10AM,CoffeeHouse,24.0,Male,26.0,Single,0,High School,Unemployed,43749.5,8.0,8.0,8.0,8.0,8.0,1,1,0,0,1
7774,Nowhere,Friend,Sunny,80,10AM,RestaurantLessThan20,24.0,Male,26.0,Single,0,High School,Unemployed,43749.5,8.0,8.0,8.0,8.0,8.0,1,0,0,0,1
7775,Nowhere,None,Sunny,55,6PM,CoffeeHouse,2.0,Male,26.0,Single,0,High School,Unemployed,43749.5,8.0,8.0,8.0,8.0,8.0,1,0,0,0,0
7776,Nowhere,Friend,Sunny,80,2PM,Restaurant20To50,2.0,Male,26.0,Single,0,High School,Unemployed,43749.5,8.0,8.0,8.0,8.0,8.0,1,1,0,0,0
7777,Nowhere,Friend,Sunny,80,6PM,CoffeeHouse,24.0,Male,26.0,Single,0,High School,Unemployed,43749.5,8.0,8.0,8.0,8.0,8.0,1,0,0,0,1
7778,Nowhere,Friend,Sunny,55,10AM,CoffeeHouse,24.0,Male,26.0,Single,0,High School,Unemployed,43749.5,8.0,8.0,8.0,8.0,8.0,1,1,0,0,1
7779,Nowhere,Friend,Sunny,55,6PM,CarryAway,24.0,Male,26.0,Single,0,High School,Unemployed,43749.5,8.0,8.0,8.0,8.0,8.0,1,1,0,0,1
7780,Nowhere,Friend,Sunny,30,10PM,RestaurantLessThan20,2.0,Male,26.0,Single,0,High School,Unemployed,43749.5,8.0,8.0,8.0,8.0,8.0,1,0,0,0,0
7781,Nowhere,Friend,Rainy,55,10PM,Bar,2.0,Male,26.0,Single,0,High School,Unemployed,43749.5,8.0,8.0,8.0,8.0,8.0,1,1,0,0,0
7782,Nowhere,Friend,Snowy,30,10AM,CarryAway,24.0,Male,26.0,Single,0,High School,Unemployed,43749.5,8.0,8.0,8.0,8.0,8.0,1,1,0,0,1
7783,Nowhere,Friend,Snowy,30,10PM,CarryAway,24.0,Male,26.0,Single,0,High School,Unemployed,43749.5,8.0,8.0,8.0,8.0,8.0,1,1,0,0,1
7784,Nowhere,None,Sunny,80,10AM,CoffeeHouse,24.0,Male,26.0,Single,0,High School,Unemployed,43749.5,8.0,8.0,8.0,8.0,8.0,1,0,0,0,1
7785,Home,None,Sunny,30,6PM,CarryAway,2.0,Male,26.0,Single,0,High School,Unemployed,43749.5,8.0,8.0,8.0,8.0,8.0,1,1,0,1,0
7786,Home,None,Rainy,55,10PM,CoffeeHouse,24.0,Male,26.0,Single,0,High School,Unemployed,43749.5,8.0,8.0,8.0,8.0,8.0,1,0,0,1,1
7787,Home,None,Snowy,30,6PM,CoffeeHouse,24.0,Male,26.0,Single,0,High School,Unemployed,43749.5,8.0,8.0,8.0,8.0,8.0,1,1,0,0,1
7788,Home,None,Snowy,30,10PM,Restaurant20To50,2.0,Male,26.0,Single,0,High School,Unemployed,43749.5,8.0,8.0,8.0,8.0,8.0,1,0,0,0,0
7789,Home,None,Sunny,80,6PM,Bar,2.0,Male,26.0,Single,0,High School,Unemployed,43749.5,8.0,8.0,8.0,8.0,8.0,1,0,0,1,0
7790,Work,None,Rainy,55,7AM,RestaurantLessThan20,2.0,Male,26.0,Single,0,High School,Unemployed,43749.5,8.0,8.0,8.0,8.0,8.0,1,1,1,0,0
7791,Work,None,Rainy,55,7AM,Restaurant20To50,24.0,Male,26.0,Single,0,High School,Unemployed,43749.5,8.0,8.0,8.0,8.0,8.0,1,1,1,0,1
7792,Work,None,Snowy,30,7AM,RestaurantLessThan20,2.0,Male,26.0,Single,0,High School,Unemployed,43749.5,8.0,8.0,8.0,8.0,8.0,1,1,1,0,0
7793,Work,None,Snowy,30,7AM,Restaurant20To50,24.0,Male,26.0,Single,0,High School,Unemployed,43749.5,8.0,8.0,8.0,8.0,8.0,1,1,1,0,1
7794,Work,None,Sunny,80,7AM,RestaurantLessThan20,24.0,Male,26.0,Single,0,High School,Unemployed,43749.5,8.0,8.0,8.0,8.0,8.0,1,0,0,1,1
7795,Nowhere,None,Sunny,80,10AM,CoffeeHouse,24.0,Male,36.0,Married,0,Associates,Management,106250.0,2.0,2.0,2.0,2.0,2.0,1,1,0,0,0
7796,Nowhere,None,Sunny,55,6PM,CoffeeHouse,2.0,Male,36.0,Married,0,Associates,Management,106250.0,2.0,2.0,2.0,2.0,2.0,1,0,0,0,1
7797,Nowhere,Friend,Sunny,80,2PM,Restaurant20To50,2.0,Male,36.0,Married,0,Associates,Management,106250.0,2.0,2.0,2.0,2.0,2.0,1,1,0,0,1
7798,Nowhere,Friend,Sunny,80,6PM,CoffeeHouse,24.0,Male,36.0,Married,0,Associates,Management,106250.0,2.0,2.0,2.0,2.0,2.0,1,0,0,0,1
7799,Nowhere,Friend,Sunny,30,10PM,RestaurantLessThan20,2.0,Male,36.0,Married,0,Associates,Management,106250.0,2.0,2.0,2.0,2.0,2.0,1,0,0,0,1
7800,Nowhere,Friend,Rainy,55,10PM,Bar,2.0,Male,36.0,Married,0,Associates,Management,106250.0,2.0,2.0,2.0,2.0,2.0,1,1,0,0,0
7801,Nowhere,Friend,Snowy,30,10AM,CarryAway,24.0,Male,36.0,Married,0,Associates,Management,106250.0,2.0,2.0,2.0,2.0,2.0,1,1,0,0,1
7802,Nowhere,Friend,Snowy,30,10PM,CarryAway,24.0,Male,36.0,Married,0,Associates,Management,106250.0,2.0,2.0,2.0,2.0,2.0,1,1,0,0,1
7803,Nowhere,Partner,Sunny,30,10AM,Bar,24.0,Male,36.0,Married,0,Associates,Management,106250.0,2.0,2.0,2.0,2.0,2.0,1,1,0,0,1
7804,Nowhere,Partner,Rainy,55,10AM,CarryAway,2.0,Male,36.0,Married,0,Associates,Management,106250.0,2.0,2.0,2.0,2.0,2.0,1,0,0,0,0
7805,Nowhere,Partner,Rainy,55,2PM,RestaurantLessThan20,2.0,Male,36.0,Married,0,Associates,Management,106250.0,2.0,2.0,2.0,2.0,2.0,1,1,0,0,1
7806,Nowhere,Partner,Snowy,30,2PM,CoffeeHouse,2.0,Male,36.0,Married,0,Associates,Management,106250.0,2.0,2.0,2.0,2.0,2.0,1,1,0,0,0
7807,Home,None,Sunny,30,6PM,CarryAway,2.0,Male,36.0,Married,0,Associates,Management,106250.0,2.0,2.0,2.0,2.0,2.0,1,1,0,1,1
7808,Home,None,Snowy,30,6PM,CoffeeHouse,24.0,Male,36.0,Married,0,Associates,Management,106250.0,2.0,2.0,2.0,2.0,2.0,1,1,0,0,0
7809,Home,None,Snowy,30,10PM,Restaurant20To50,2.0,Male,36.0,Married,0,Associates,Management,106250.0,2.0,2.0,2.0,2.0,2.0,1,0,0,0,1
7810,Home,Partner,Sunny,80,6PM,CoffeeHouse,24.0,Male,36.0,Married,0,Associates,Management,106250.0,2.0,2.0,2.0,2.0,2.0,1,0,0,1,0
7811,Home,None,Sunny,80,6PM,Bar,2.0,Male,36.0,Married,0,Associates,Management,106250.0,2.0,2.0,2.0,2.0,2.0,1,0,0,1,0
7812,Work,None,Rainy,55,7AM,RestaurantLessThan20,2.0,Male,36.0,Married,0,Associates,Management,106250.0,2.0,2.0,2.0,2.0,2.0,1,1,1,0,0
7813,Work,None,Snowy,30,7AM,RestaurantLessThan20,2.0,Male,36.0,Married,0,Associates,Management,106250.0,2.0,2.0,2.0,2.0,2.0,1,1,1,0,0
7814,Work,None,Snowy,30,7AM,Restaurant20To50,24.0,Male,36.0,Married,0,Associates,Management,106250.0,2.0,2.0,2.0,2.0,2.0,1,1,1,0,1
7815,Work,None,Sunny,80,7AM,RestaurantLessThan20,24.0,Male,36.0,Married,0,Associates,Management,106250.0,2.0,2.0,2.0,2.0,2.0,1,0,0,1,1
7816,Nowhere,None,Sunny,80,10AM,CoffeeHouse,24.0,Male,21.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,2.0,0.0,0.0,1,1,0,0,1
7817,Nowhere,Friend,Sunny,80,10AM,RestaurantLessThan20,24.0,Male,21.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,2.0,0.0,0.0,1,0,0,0,1
7818,Nowhere,None,Sunny,55,6PM,CoffeeHouse,2.0,Male,21.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,2.0,0.0,0.0,1,0,0,0,1
7819,Nowhere,Friend,Sunny,80,2PM,Restaurant20To50,2.0,Male,21.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,2.0,0.0,0.0,1,1,0,0,1
7820,Nowhere,Friend,Sunny,80,6PM,CoffeeHouse,24.0,Male,21.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,2.0,0.0,0.0,1,0,0,0,1
7821,Nowhere,Friend,Sunny,55,10AM,CoffeeHouse,24.0,Male,21.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,2.0,0.0,0.0,1,1,0,0,1
7822,Nowhere,Friend,Sunny,55,6PM,CarryAway,24.0,Male,21.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,2.0,0.0,0.0,1,1,0,0,1
7823,Nowhere,Friend,Sunny,30,10PM,RestaurantLessThan20,2.0,Male,21.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,2.0,0.0,0.0,1,0,0,0,0
7824,Nowhere,Friend,Rainy,55,10PM,Bar,2.0,Male,21.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,2.0,0.0,0.0,1,1,0,0,1
7825,Nowhere,Friend,Snowy,30,10AM,CarryAway,24.0,Male,21.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,2.0,0.0,0.0,1,1,0,0,1
7826,Nowhere,Friend,Snowy,30,10PM,CarryAway,24.0,Male,21.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,2.0,0.0,0.0,1,1,0,0,0
7827,Nowhere,None,Sunny,80,10AM,CoffeeHouse,24.0,Male,21.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,2.0,0.0,0.0,1,0,0,0,1
7828,Home,None,Sunny,30,6PM,CarryAway,2.0,Male,21.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,2.0,0.0,0.0,1,1,0,1,1
7829,Home,None,Rainy,55,10PM,CoffeeHouse,24.0,Male,21.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,2.0,0.0,0.0,1,0,0,1,0
7830,Home,None,Snowy,30,6PM,CoffeeHouse,24.0,Male,21.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,2.0,0.0,0.0,1,1,0,0,0
7831,Home,None,Snowy,30,10PM,Restaurant20To50,2.0,Male,21.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,2.0,0.0,0.0,1,0,0,0,0
7832,Home,None,Sunny,80,6PM,Bar,2.0,Male,21.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,2.0,0.0,0.0,1,0,0,1,1
7833,Work,None,Rainy,55,7AM,RestaurantLessThan20,2.0,Male,21.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,2.0,0.0,0.0,1,1,1,0,0
7834,Work,None,Rainy,55,7AM,Restaurant20To50,24.0,Male,21.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,2.0,0.0,0.0,1,1,1,0,0
7835,Work,None,Snowy,30,7AM,RestaurantLessThan20,2.0,Male,21.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,2.0,0.0,0.0,1,1,1,0,0
7836,Work,None,Snowy,30,7AM,Restaurant20To50,24.0,Male,21.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,2.0,0.0,0.0,1,1,1,0,0
7837,Work,None,Sunny,80,7AM,RestaurantLessThan20,24.0,Male,21.0,Single,0,Bachelors,Unemployed,106250.0,0.0,6.0,2.0,0.0,0.0,1,0,0,1,0
7838,Nowhere,None,Sunny,80,10AM,CoffeeHouse,24.0,Female,31.0,Married,0,Some College,Computer & Mathematical,106250.0,0.0,0.0,8.0,6.0,0.0,1,1,0,0,1
7839,Nowhere,None,Sunny,55,6PM,CoffeeHouse,2.0,Female,31.0,Married,0,Some College,Computer & Mathematical,106250.0,0.0,0.0,8.0,6.0,0.0,1,0,0,0,1
7840,Nowhere,Friend,Sunny,80,2PM,Restaurant20To50,2.0,Female,31.0,Married,0,Some College,Computer & Mathematical,106250.0,0.0,0.0,8.0,6.0,0.0,1,1,0,0,1
7841,Nowhere,Friend,Sunny,80,6PM,CoffeeHouse,24.0,Female,31.0,Married,0,Some College,Computer & Mathematical,106250.0,0.0,0.0,8.0,6.0,0.0,1,0,0,0,1
7842,Nowhere,Friend,Sunny,30,10PM,RestaurantLessThan20,2.0,Female,31.0,Married,0,Some College,Computer & Mathematical,106250.0,0.0,0.0,8.0,6.0,0.0,1,0,0,0,1
7843,Nowhere,Friend,Rainy,55,10PM,Bar,2.0,Female,31.0,Married,0,Some College,Computer & Mathematical,106250.0,0.0,0.0,8.0,6.0,0.0,1,1,0,0,0
7844,Nowhere,Friend,Snowy,30,10AM,CarryAway,24.0,Female,31.0,Married,0,Some College,Computer & Mathematical,106250.0,0.0,0.0,8.0,6.0,0.0,1,1,0,0,1
7845,Nowhere,Friend,Snowy,30,10PM,CarryAway,24.0,Female,31.0,Married,0,Some College,Computer & Mathematical,106250.0,0.0,0.0,8.0,6.0,0.0,1,1,0,0,1
7846,Nowhere,Partner,Sunny,80,10PM,RestaurantLessThan20,24.0,Female,31.0,Married,0,Some College,Computer & Mathematical,106250.0,0.0,0.0,8.0,6.0,0.0,1,1,0,0,1
7847,Nowhere,Partner,Sunny,30,10AM,Bar,24.0,Female,31.0,Married,0,Some College,Computer & Mathematical,106250.0,0.0,0.0,8.0,6.0,0.0,1,1,0,0,1
7848,Nowhere,Partner,Rainy,55,10AM,CarryAway,2.0,Female,31.0,Married,0,Some College,Computer & Mathematical,106250.0,0.0,0.0,8.0,6.0,0.0,1,0,0,0,1
7849,Nowhere,Partner,Rainy,55,2PM,RestaurantLessThan20,2.0,Female,31.0,Married,0,Some College,Computer & Mathematical,106250.0,0.0,0.0,8.0,6.0,0.0,1,1,0,0,0
7850,Nowhere,Partner,Snowy,30,2PM,CoffeeHouse,2.0,Female,31.0,Married,0,Some College,Computer & Mathematical,106250.0,0.0,0.0,8.0,6.0,0.0,1,1,0,0,0
7851,Home,None,Sunny,30,6PM,CarryAway,2.0,Female,31.0,Married,0,Some College,Computer & Mathematical,106250.0,0.0,0.0,8.0,6.0,0.0,1,1,0,1,0
7852,Home,None,Snowy,30,6PM,CoffeeHouse,24.0,Female,31.0,Married,0,Some College,Computer & Mathematical,106250.0,0.0,0.0,8.0,6.0,0.0,1,1,0,0,1
7853,Home,None,Snowy,30,10PM,Restaurant20To50,2.0,Female,31.0,Married,0,Some College,Computer & Mathematical,106250.0,0.0,0.0,8.0,6.0,0.0,1,0,0,0,0
7854,Home,Partner,Sunny,80,6PM,CoffeeHouse,24.0,Female,31.0,Married,0,Some College,Computer & Mathematical,106250.0,0.0,0.0,8.0,6.0,0.0,1,0,0,1,1
7855,Home,None,Sunny,80,6PM,Bar,2.0,Female,31.0,Married,0,Some College,Computer & Mathematical,106250.0,0.0,0.0,8.0,6.0,0.0,1,0,0,1,0
7856,Work,None,Rainy,55,7AM,RestaurantLessThan20,2.0,Female,31.0,Married,0,Some College,Computer & Mathematical,106250.0,0.0,0.0,8.0,6.0,0.0,1,1,1,0,0
7857,Work,None,Snowy,30,7AM,RestaurantLessThan20,2.0,Female,31.0,Married,0,Some College,Computer & Mathematical,106250.0,0.0,0.0,8.0,6.0,0.0,1,1,1,0,0
7858,Work,None,Snowy,30,7AM,Restaurant20To50,24.0,Female,31.0,Married,0,Some College,Computer & Mathematical,106250.0,0.0,0.0,8.0,6.0,0.0,1,1,1,0,0
7859,Work,None,Sunny,80,7AM,RestaurantLessThan20,24.0,Female,31.0,Married,0,Some College,Computer & Mathematical,106250.0,0.0,0.0,8.0,6.0,0.0,1,0,0,1,1
7860,Nowhere,None,Sunny,80,10AM,CoffeeHouse,24.0,Female,51.0,Single,1,Bachelors,Office & Administrative Support,43749.5,0.0,6.0,2.0,2.0,2.0,1,1,0,0,1
7861,Nowhere,Friend,Sunny,80,10AM,RestaurantLessThan20,24.0,Female,51.0,Single,1,Bachelors,Office & Administrative Support,43749.5,0.0,6.0,2.0,2.0,2.0,1,0,0,0,1
7862,Nowhere,None,Sunny,55,6PM,CoffeeHouse,2.0,Female,51.0,Single,1,Bachelors,Office & Administrative Support,43749.5,0.0,6.0,2.0,2.0,2.0,1,0,0,0,1
7863,Nowhere,Friend,Sunny,80,2PM,Restaurant20To50,2.0,Female,51.0,Single,1,Bachelors,Office & Administrative Support,43749.5,0.0,6.0,2.0,2.0,2.0,1,1,0,0,1
7864,Nowhere,Friend,Sunny,80,6PM,CoffeeHouse,24.0,Female,51.0,Single,1,Bachelors,Office & Administrative Support,43749.5,0.0,6.0,2.0,2.0,2.0,1,0,0,0,1
7865,Nowhere,Friend,Sunny,55,10AM,CoffeeHouse,24.0,Female,51.0,Single,1,Bachelors,Office & Administrative Support,43749.5,0.0,6.0,2.0,2.0,2.0,1,1,0,0,1
7866,Nowhere,Friend,Sunny,55,6PM,CarryAway,24.0,Female,51.0,Single,1,Bachelors,Office & Administrative Support,43749.5,0.0,6.0,2.0,2.0,2.0,1,1,0,0,1
7867,Nowhere,Friend,Sunny,30,10PM,RestaurantLessThan20,2.0,Female,51.0,Single,1,Bachelors,Office & Administrative Support,43749.5,0.0,6.0,2.0,2.0,2.0,1,0,0,0,1
7868,Nowhere,Friend,Rainy,55,10PM,Bar,2.0,Female,51.0,Single,1,Bachelors,Office & Administrative Support,43749.5,0.0,6.0,2.0,2.0,2.0,1,1,0,0,0
